                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                   17530                                     1909                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.2368624398016460E+010                  2.2139807715929186E+002                  3.1838314507831842E+003                  2.4609210758303852E+003                  1.6327043215498870E+002                  2.0058286759611509E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8008881591577257E-001                  6.9330477829336972E-005                  9.6384906057630348E-003                  3.9921859250228852E-003                  1.9423589383726146E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  3.6369675510088501E-001                  7.1934904982617811E-004                  6.1561674657988075E-001                  1.7934564419083854E-003                  6.2487513438135092E-003                  5.7129419643800871E-003                  1.9423589383181141E-003                  4.6403700924280589E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9897814430665655E-001                  1.5955321142613022E+002                  9.9865117022016303E-001                  1.5845620631243031E+002                  2.0887905062537719E+007                  5.8421716247450071E+001                  4.0635191832089592E+006                  2.7040500905958747E+003                  2.4356576738210529E+003                  2.6800515411757726E+002                  1.6669978689901615E+002                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.9033090384836518E+017 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                      rho                                 conv_vel                             log_conv_vel                         log_conv_vel_old                      conv_vel_div_csound                       conv_vel_div_L_vel 
                                       1                  1.0000000000000000E+000                  2.2129075422712092E+000                  3.5029500687605903E+000                 -8.4913783754487948E+000                  2.8149398357727908E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.2256825480669727E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  9.9999999999949996E-001                  2.2129075422639484E+000                  3.5029500688817694E+000                 -8.4913783746084235E+000                  2.8149398367420280E+000                  7.0000000000000095E-001                  2.7999999999999919E-001                  1.9999999999999796E-002                  3.2256825543087594E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  9.9999999999768741E-001                  2.2129075422376201E+000                  3.5029500692394744E+000                 -8.4913783721277465E+000                  2.8149398396031016E+000                  6.9999999809927183E-001                  2.8000000190072860E-001                  1.9999999999999574E-002                  3.2256825727337658E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  9.9999999999267364E-001                  2.2129075421647957E+000                  3.5029500701628606E+000                 -8.4913767211937756E+000                  2.8149398469887292E+000                  6.9999623525287880E-001                  2.8000376263678800E-001                  2.0000002110333259E-002                  3.2256948349182543E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  9.9999999998006595E-001                  2.2129075419816688E+000                  3.5029500728094449E+000                 -8.4913387632231601E+000                  2.8149398681575817E+000                  6.9990938177355466E-001                  2.8009044283693646E-001                  2.0000175389508934E-002                  3.2259767776685552E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  9.9999999994216704E-001                  2.2129075414312340E+000                  3.5029500779606000E+000                 -8.4911814036044131E+000                  2.8149399093653416E+000                  6.9954922570995703E-001                  2.8045019116803871E-001                  2.0000583122004256E-002                  3.2271458702437548E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  9.9999999988174870E-001                  2.2129075405540508E+000                  3.5029500842898136E+000                 -8.4910276421027326E+000                  2.8149399600115967E+000                  6.9919737803804860E-001                  2.8080153771763322E-001                  2.0001084244318124E-002                  3.2282886401099426E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  9.9999999982133037E-001                  2.2129075396771780E+000                  3.5029500937812643E+000                 -8.4907970210200112E+000                  2.8149400359809675E+000                  6.9866960653018595E-001                  2.8132855754202496E-001                  2.0001835927789147E-002                  3.2300033962593185E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  9.9999999970049369E-001                  2.2129075379243655E+000                  3.5029501091810671E+000                 -8.4902302194535011E+000                  2.8149401593168419E+000                  6.9737238187602746E-001                  2.8262322366939213E-001                  2.0004394454580465E-002                  3.2342216542818381E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  9.9999999952706387E-001                  2.2129075354119343E+000                  3.5029501273151764E+000                 -8.4896171300364642E+000                  2.8149403046960666E+000                  6.9596927104000239E-001                  2.8402234415316091E-001                  2.0008384806836643E-002                  3.2387905986443857E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  9.9999999935363382E-001                  2.2129075329030474E+000                  3.5029501522599102E+000                 -8.4884508599918966E+000                  2.8149405048971801E+000                  6.9329990841732070E-001                  2.8668407689701325E-001                  2.0016014685666050E-002                  3.2474998524140155E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  9.9999999904940440E-001                  2.2129075285137776E+000                  3.5029501839741637E+000                 -8.4873729440949113E+000                  2.8149407599201051E+000                  6.9083285894934354E-001                  2.8914283251107137E-001                  2.0024308539585034E-002                  3.2555701356122518E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
