                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                   16550                                     1766                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.2368410493976976E+010                  2.4298197645657024E+002                  3.2067956306007827E+003                  2.3015033850389523E+003                  1.5564030711066059E+002                  1.9977342834027489E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8009662531788844E-001                  6.1571895326992406E-005                  9.6386009165380423E-003                  3.9921672166646814E-003                  1.9423589382671644E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  3.6880152407555078E-001                  7.2943328804454084E-004                  6.1060681379183901E-001                  1.7042009624981631E-003                  6.1656082853611301E-003                  5.7811933846085607E-003                  1.9423589381968569E-003                  4.5651241525495945E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9912098412560846E-001                  1.5224195286134599E+002                  9.9884824269698436E-001                  1.5126697052851472E+002                  1.9440914493877556E+007                  6.5530856139371792E+001                  4.3449860056715719E+006                  2.2798080038481762E+003                  2.2789003229628379E+003                  8.9936986365965410E-001                  1.5582830881621894E+002                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.9032415343260499E+017 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                      rho                                 conv_vel                             log_conv_vel                         log_conv_vel_old                      conv_vel_div_csound                       conv_vel_div_L_vel 
                                       1                  1.0000000000000000E+000                  2.1921220790857885E+000                  3.5060712832109187E+000                 -8.4745375801335534E+000                  2.8351251059374998E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.3532228726961343E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  9.9999999999949996E-001                  2.1921220790777238E+000                  3.5060712833509999E+000                 -8.4745375791613355E+000                  2.8351251070579346E+000                  7.0000000000000095E-001                  2.7999999999999919E-001                  1.9999999999999796E-002                  3.3532228802027082E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  9.9999999999768741E-001                  2.1921220790484885E+000                  3.5060712837645052E+000                 -8.4745375762914641E+000                  2.8351251103653285E+000                  6.9999999809927183E-001                  2.8000000190072860E-001                  1.9999999999999574E-002                  3.3532229023612262E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  9.9999999999267364E-001                  2.1921220789676177E+000                  3.5060712848319322E+000                 -8.4745359236260001E+000                  2.8351251189030879E+000                  6.9999623525287880E-001                  2.8000376263678800E-001                  2.0000002110333259E-002                  3.3532356627495235E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  9.9999999998006595E-001                  2.1921220787642572E+000                  3.5060712878913645E+000                 -8.4744979460056094E+000                  2.8351251433742091E+000                  6.9990938177355466E-001                  2.8009044283693646E-001                  2.0000175389508934E-002                  3.3535289049725489E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  9.9999999994216704E-001                  2.1921220781530031E+000                  3.5060712963008354E+000                 -8.4743532914080202E+000                  2.8351252106454519E+000                  6.9957850913762176E-001                  2.8042095773917525E-001                  2.0000533123202935E-002                  3.3546460828148701E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  9.9999999984122301E-001                  2.1921220765254668E+000                  3.5060713166997650E+000                 -8.4738908959738879E+000                  2.8351253738908300E+000                  6.9852084613491228E-001                  2.8147712438681405E-001                  2.0002029478273675E-002                  3.3582196927969153E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  9.9999999960524011E-001                  2.1921220727247315E+000                  3.5060713541755000E+000                 -8.4726201905233296E+000                  2.8351256741788053E+000                  6.9561397045990425E-001                  2.8437701835767731E-001                  2.0009011182418490E-002                  3.3680599215201000E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  9.9999999922144955E-001                  2.1921220665614629E+000                  3.5060714203823489E+000                 -8.4705245097199455E+000                  2.8351262059114579E+000                  6.9081987404184120E-001                  2.8915496095661403E-001                  2.0025165001544831E-002                  3.3843517149619543E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
