                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                   16650                                     1783                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.2368433367128340E+010                  2.2218021102359185E+002                  3.2041127850520274E+003                  2.3198950839513209E+003                  1.5652273177041141E+002                  1.9985234481911675E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8009603513741195E-001                  6.2157849310425517E-005                  9.6385918390579396E-003                  3.9921687977496918E-003                  1.9423589382760883E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  3.6827322109370719E-001                  7.2839070445122423E-004                  6.1113433728739952E-001                  1.7044204648089059E-003                  6.1742445400207102E-003                  5.7741240021092080E-003                  1.9423589382035530E-003                  4.5729200289003757E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9910828354565973E-001                  1.5309857439843674E+002                  9.9882682600053663E-001                  1.5210082103485925E+002                  1.9606483127310585E+007                  6.4644826681841110E+001                  4.3105397606893815E+006                  2.2979241399941143E+003                  2.2968427514137225E+003                  1.0720554346396896E+000                  1.5706213128601939E+002                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.9032487526694630E+017 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                      rho                                 conv_vel                             log_conv_vel                         log_conv_vel_old                      conv_vel_div_csound                       conv_vel_div_L_vel 
                                       1                  1.0000000000000000E+000                  2.1945774189785943E+000                  3.5057077949151201E+000                 -8.4764550733847326E+000                  2.8328187991321476E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.3384503876585826E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  9.9999999999949996E-001                  2.1945774189706313E+000                  3.5057077950527988E+000                 -8.4764550724292818E+000                  2.8328188002333583E+000                  7.0000000000000095E-001                  2.7999999999999919E-001                  1.9999999999999796E-002                  3.3384503950031979E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  9.9999999999768741E-001                  2.1945774189417597E+000                  3.5057077954592097E+000                 -8.4764550696088925E+000                  2.8328188034840149E+000                  6.9999999809927183E-001                  2.8000000190072860E-001                  1.9999999999999574E-002                  3.3384504166837175E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  9.9999999999267364E-001                  2.1945774188618952E+000                  3.5057077965083261E+000                 -8.4764534171535608E+000                  2.8328188118753062E+000                  6.9999623525287880E-001                  2.8000376263678800E-001                  2.0000002110333259E-002                  3.3384631192413529E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  9.9999999998006595E-001                  2.1945774186610727E+000                  3.5057077995152750E+000                 -8.4764154418002899E+000                  2.8328188359266231E+000                  6.9990938177355466E-001                  2.8009044283693646E-001                  2.0000175389508934E-002                  3.3387550521685845E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  9.9999999994216704E-001                  2.1945774180574378E+000                  3.5057078050295032E+000                 -8.4762841950506029E+000                  2.8328188800385008E+000                  6.9960912871486736E-001                  2.8039037787140381E-001                  2.0000493413728782E-002                  3.3397641991579125E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  9.9999999988743304E-001                  2.1945774171859309E+000                  3.5057078115443838E+000                 -8.4761609817695067E+000                  2.8328189321671329E+000                  6.9932727369373937E-001                  2.8067185707156039E-001                  2.0000869234700236E-002                  3.3407118549567821E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  9.9999999983269927E-001                  2.1945774163146727E+000                  3.5057078213147439E+000                 -8.4759761312837618E+000                  2.8328190103600699E+000                  6.9890449116204756E-001                  2.8109407587179519E-001                  2.0001432966157306E-002                  3.3421340780677188E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  9.9999999972323150E-001                  2.1945774145728936E+000                  3.5057078370396093E+000                 -8.4754944609922127E+000                  2.8328191362728252E+000                  6.9780257145448754E-001                  2.8219412455282472E-001                  2.0003303992687682E-002                  3.3458428512636162E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
