                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                   12000                                     1647                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.2366927245965130E+010                  4.6128421744160403E+002                  3.3598320531627796E+003                  1.4374025009089455E+003                  1.1205026720622327E+002                  1.9493667680043885E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8010373394455352E-001                  5.4532250528773913E-005                  9.6387337374465830E-003                  3.9921371419191923E-003                  1.9423589381206250E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  3.9577181160482383E-001                  7.8260831538388845E-004                  5.8357131996603095E-001                  1.7979898051932938E-003                  5.7237550013403467E-003                  6.1416536618086248E-003                  1.9423589381161101E-003                  4.1674551529932669E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9969323024213541E-001                  1.1018268227192242E+002                  9.9960035044068407E-001                  1.0966827675965460E+002                  1.1875527680985102E+007                  1.4574318169680939E+002                  6.9569936003843546E+006                  1.4249444247561819E+003                  1.4249434852833319E+003                  8.7795172651248469E-004                  9.7290235677905599E+001                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.9027734486938362E+017 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                      rho                                 conv_vel                             log_conv_vel                         log_conv_vel_old                      conv_vel_div_csound                       conv_vel_div_L_vel 
                                       1                  1.0000000000000000E+000                  2.0494128965341760E+000                  3.5263175690829147E+000                 -8.3887126775266374E+000                  2.9423552276044544E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.0858961346607083E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  9.9999999999949996E-001                  2.0494128965164387E+000                  3.5263175694902800E+000                 -8.3887126746882767E+000                  2.9423552308627730E+000                  7.0000000000000095E-001                  2.7999999999999919E-001                  1.9999999999999796E-002                  4.0858961613643624E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  9.9999999999768741E-001                  2.0494128964521385E+000                  3.5263175706927714E+000                 -8.3887126663097717E+000                  2.9423552404809401E+000                  6.9999999809927183E-001                  2.8000000190072860E-001                  1.9999999999999574E-002                  4.0858962401903685E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  9.9999999999267364E-001                  2.0494128962742706E+000                  3.5263175737969013E+000                 -8.3887109956753036E+000                  2.9423552653094442E+000                  6.9999623525287880E-001                  2.8000376263678800E-001                  2.0000002110333259E-002                  4.0859119577564538E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  9.9999999998006595E-001                  2.0494128958270030E+000                  3.5263175806144420E+000                 -8.3886953935919326E+000                  2.9423553198403911E+000                  6.9996072351257244E-001                  2.8003924148410297E-001                  2.0000035003324590E-002                  4.0860587472892959E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  9.9999999995397182E-001                  2.0494128949013182E+000                  3.5263175898073857E+000                 -8.3886743545894156E+000                  2.9423553933739686E+000                  6.9991283683763705E-001                  2.8008708380367925E-001                  2.0000079358683642E-002                  4.0862566974962973E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  9.9999999992787769E-001                  2.0494128939756777E+000                  3.5263176035962980E+000                 -8.3886427961041257E+000                  2.9423555036743134E+000                  6.9984100682523365E-001                  2.8015884728304369E-001                  2.0000145891722720E-002                  4.0865536406137753E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  9.9999999987568933E-001                  2.0494128921245331E+000                  3.5263176255856377E+000                 -8.3885349685026700E+000                  2.9423556795918078E+000                  6.9959518125231346E-001                  2.8040446967573146E-001                  2.0000349071955137E-002                  4.0875683852216893E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  9.9999999980302501E-001                  2.0494128895477406E+000                  3.5263176511759462E+000                 -8.3884249974803744E+000                  2.9423558843596207E+000                  6.9934451891260008E-001                  2.8065492886849347E-001                  2.0000552218906398E-002                  4.0886035606844509E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  9.9999999973036091E-001                  2.0494128869716008E+000                  3.5263176854442384E+000                 -8.3881498805572683E+000                  2.9423561586409441E+000                  6.9871703278487407E-001                  2.8128142465950873E-001                  2.0001542555617258E-002                  4.0911944303287004E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  9.9999999960836128E-001                  2.0494128826491305E+000                  3.5263177283755565E+000                 -8.3878949625541246E+000                  2.9423565024356471E+000                  6.9813576948012179E-001                  2.8186169134122191E-001                  2.0002539178656242E-002                  4.0935965452515033E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  9.9999999948636176E-001                  2.0494128783291949E+000                  3.5263177886916619E+000                 -8.3871534513354167E+000                  2.9423569857665028E+000                  6.9644395059507436E-001                  2.8355021886980375E-001                  2.0005830535121838E-002                  4.1005918922242495E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  9.9999999926532968E-001                  2.0494128705159298E+000                  3.5263178663090109E+000                 -8.3863729605991448E+000                  2.9423576086330825E+000                  6.9466347159706698E-001                  2.8532568125307273E-001                  2.0010847149860345E-002                  4.1079678817939756E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  9.9999999904429782E-001                  2.0494128627166943E+000                  3.5263179775402111E+000                 -8.3849607828084789E+000                  2.9423585025240571E+000                  6.9144145115508460E-001                  2.8853812591325900E-001                  2.0020422931656401E-002                  4.1213473356290182E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  9.9999999863091205E-001                  2.0494128481775000E+000                  3.5263181221416127E+000                 -8.3837467659208702E+000                  2.9423596674378709E+000                  6.8867235782026814E-001                  2.9129709490259448E-001                  2.0030547277137378E-002                  4.1328841733490281E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  9.9999999821752628E-001                  2.0494128336788888E+000                  3.5263183315478477E+000                 -8.3823486770586744E+000                  2.9423613572496494E+000                  6.8548422417960297E-001                  2.9446934139853675E-001                  2.0046434421860271E-002                  4.1462102691379281E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  9.9999999743160206E-001                  2.0494128062028896E+000                  3.5263186053902134E+000                 -8.3812322583296641E+000                  2.9423635719536758E+000                  6.8293995291203913E-001                  2.9700284772131685E-001                  2.0057199366644074E-002                  4.1568824322462417E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  9.9999999664567785E-001                  2.0494127787974250E+000                  3.5263190039979713E+000                 -8.3802267756038145E+000                  2.9423668003385255E+000                  6.8065063463372111E-001                  2.9928774983806933E-001                  2.0061615528209620E-002                  4.1665176355459976E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  9.9999999514029714E-001                  2.0494127264256305E+000                  3.5263195271556476E+000                 -8.3800793358451209E+000                  2.9423710423830762E+000                  6.8032268666808560E-001                  2.9961037220044584E-001                  2.0066941131468563E-002                  4.1679323775449974E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  9.9999999363491665E-001                  2.0494126740715934E+000                  3.5263202892140968E+000                 -8.3798165378435634E+000                  2.9423772225110012E+000                  6.7973512380680479E-001                  3.0019371852496385E-001                  2.0071157668231310E-002                  4.1704552181759678E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  9.9999999075394452E-001                  2.0494125739378752E+000                  3.5263212898946765E+000                 -8.3796307361487745E+000                  2.9423853406449805E+000                  6.7932705893946566E-001                  3.0060118248258560E-001                  2.0071758577948740E-002                  4.1722398216172424E-009                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000 
